Threads amount,Time (s)
32,9.56833E-4
64,0.002091
128,0.00535725
256,0.008946708000000001
512,0.016095083
1024,0.032846875000000005
2048,0.06679570800000001
4096,0.13486183300000001
8192,0.269715292
16384,0.5287580000000001
32768,1.0644907080000001
65536,2.1306471250000003
131072,4.239492333
